did|mid
943|125829
943|178009
943|195362
943|215749
943|328251
944|192850
945|311446
946|225556
946|332975
947|304756
947|356266
948|58436
949|35831
949|138978
949|172079
949|188545
951|205560
952|8282
952|118173
952|163030
952|163161
952|234300
952|246347
952|341229
952|349326
952|357637
952|370276
953|354446
953|354610
954|13194
954|119231
954|204689
954|286307
954|296089
955|117131
958|18701
958|27691
958|122256
958|173396
958|179512
958|219482
958|276502
958|286576
958|336834
959|22096
959|79501
959|89464
959|182820
959|240335
959|250778
959|254225
959|283681
959|303420
959|350929
959|378305
960|6315
960|19443
960|52628
960|55910
960|100374
960|101900
960|134374
960|146508
960|225569
960|264937
960|269827
960|326591
961|220617
962|140000
962|197647
963|217665
963|356194
964|17220
965|351813
966|233345
967|3515
967|10822
967|13085
967|14636
967|20732
967|28727
967|51908
967|69022
967|80163
967|103788
967|108721
967|118954
967|139913
967|143759
967|159527
967|171612
967|183500
967|189000
967|223625
967|237807
967|251985
967|256775
967|256803
967|259018
967|273117
967|273645
967|277380
967|287865
967|332930
967|332970
967|333190
967|333535
967|336193
967|339180
967|352852
967|371693
967|376770
969|145198
970|301161
972|23624
972|101901
972|154440
972|225046
972|306701
973|222344
974|287417
975|136897
976|207563
977|23065
977|51732
977|51733
977|63862
977|204642
977|263860
977|275623
977|287417
977|353637
978|108093
978|235369
978|348161
980|3956
981|20365
981|45753
981|222299
982|31511
982|42600
982|88042
982|274483
982|287479
982|344625
983|3577
983|45889
983|69348
983|76316
983|87997
983|98972
983|230075
983|244130
983|255126
983|269187
983|281686
983|351976
983|355652
986|174961
987|120798
987|180283
988|99983
988|99990
988|99998
988|171410
988|171414
988|214439
988|363303
989|342133
991|273974
992|355359
993|55376
993|276563
994|80147
994|81410
994|104149
994|236478
994|292725
995|10059
995|56131
995|67203
995|69142
995|127840
995|202355
995|211294
995|263065
995|351520
995|355455
996|25213
997|156097
998|365100
1000|115744
1000|170917
1000|220158
1000|332953
1001|372367
1002|369755
1003|69307
1003|84844
1003|308861
1003|308862
1005|51286
1005|83057
1005|120851
1005|226344
1005|234954
1005|304947
1005|308153
1005|308826
1005|345919
1005|355382
1005|376164
1006|111370
1006|225494
1006|239219
1006|265137
1006|345445
1006|346512
1006|346515
1006|346542
1007|16313
1007|18329
1007|18330
1007|246878
1008|331387
1009|370101
1011|321141
1012|278603
1013|81802
1014|5047
1015|301837
1016|16817
1016|132513
1017|215812
1018|70514
1018|270442
1019|381
1019|2417
1019|2883
1019|60112
1019|60119
1019|72568
1019|86056
1019|99705
1019|99706
1019|130952
1019|212121
1019|217873
1019|236393
1019|236394
1019|278967
1019|278975
1019|287891
1019|319540
1019|338718
1019|348199
1019|351539
1019|373820
1020|290186
1021|84683
1021|124065
1021|141998
1021|147589
1021|147590
1021|153316
1021|231709
1021|245779
1021|258153
1021|275658
1021|309319
1021|315948
1021|345550
1021|355561
1023|84683
1023|124065
1023|141998
1023|147589
1023|147590
1023|153316
1023|231709
1023|245779
1023|258153
1023|275658
1023|309319
1023|315948
1023|345550
1023|355561
1024|107297
1025|266132
1025|300936
1025|307537
1025|348399
1027|9938
1027|301055
1028|66733
1028|107455
1028|112801
1028|132832
1028|254039
1028|272589
1029|1009
1030|334739
1031|24059
1031|60366
1031|93484
1031|121050
1031|141973
1031|152313
1031|153107
1031|155102
1031|156090
1031|157604
1031|174175
1031|183862
1031|266775
1031|270571
1031|290752
1031|352312
1032|156780
1033|295541
1034|19432
1035|344108
1036|119161
1036|198421
1037|115369
1038|82405
1039|25786
1039|160055
1040|210626
1041|330781
1042|57493
1042|212861
1042|263384
1042|289460
1043|44916
1043|288270
1044|59381
1044|274480
1045|64631
1046|151301
1047|273450
1048|76026
1048|216318
1050|163311
1051|197895
1052|255353
1053|361591
1054|25052
1054|53107
1054|53108
1054|71015
1054|74997
1054|219240
1054|275018
1054|281268
1054|318435
1055|146714
1056|339985
1057|269133
1058|33416
1059|10307
1060|167710
1061|92442
1062|242657
1062|293403
1063|74797
1063|83490
1063|85626
1063|88317
1063|106272
1063|355767
1064|292180
1065|275068
1066|157321
1067|186217
1068|266669
1069|345171
1070|13460
1071|264881
1072|82414
1073|20670
1073|52809
1073|74873
1073|194435
1073|205925
1073|222953
1073|256393
1074|70730
1074|101467
1074|235981
1074|246210
1074|266857
1074|378399
1076|14725
1076|14807
1076|96286
1076|110231
1076|121285
1076|136596
1076|170055
1076|171620
1076|193064
1076|209298
1076|222855
1076|238759
1076|248747
1076|249893
1076|263069
1076|266882
1076|293924
1076|307799
1076|322830
1076|324871
1076|328610
1076|332373
1076|334058
1077|30659
1077|31901
1077|125505
1077|167710
1077|227448
1077|227449
1077|227450
1077|227451
1077|227453
1077|227454
1077|227455
1077|227457
1077|227458
1077|227459
1077|227460
1077|323735
1078|58089
1080|239284
1081|34572
1081|71160
1081|183162
1081|233619
1082|328640
1084|35183
1084|118372
1084|198467
1084|198468
1084|230703
1084|321237
1085|280620
1086|8254
1086|55379
1086|106215
1086|143794
1086|145264
1086|192959
1086|202220
1086|218102
1086|219327
1086|239260
1086|246396
1086|251969
1086|263874
1086|277374
1086|328536
1087|23042
1087|91405
1087|100422
1087|103474
1087|234330
1087|351657
1089|43945
1089|282742
1090|8452
1090|300952
1091|66702
1091|295484
1093|303649
1094|355631
1095|44334
1095|135815
1095|178209
1095|212016
1095|219860
1096|156664
1097|229476
1098|355604
1099|119555
1099|144605
1099|282043
1099|305774
1099|308072
1100|76617
1100|176329
1101|279719
1102|344
1102|2437
1102|17028
1102|18716
1102|23427
1102|24705
1102|37165
1102|37177
1102|62560
1102|87323
1102|100074
1102|115519
1102|120337
1102|124224
1102|134475
1102|153211
1102|153250
1102|176974
1102|178061
1102|185686
1102|187277
1102|194122
1102|306873
1102|327760
1102|335615
1102|342513
1102|344685
1102|351970
1102|362192
1102|368401
1103|7162
1104|304911
1105|118906
1106|277931
1106|324647
1107|231302
1108|54432
1108|156181
1108|162646
1108|185801
1108|189274
1108|189275
1108|239362
1108|302791
1108|318535
1109|42668
1109|80790
1109|92132
1109|195035
1109|272114
1109|366932
1109|378414
1112|14277
1112|337885
1112|374239
1113|14277
1113|337885
1113|374239
1114|349030
1115|234693
1116|47756
1116|60427
1116|89449
1116|108415
1116|119285
1116|160968
1116|174411
1116|179805
1116|187787
1116|187792
1116|198147
1116|239457
1116|252790
1116|253633
1116|281006
1116|283832
1116|304253
1116|313725
1116|320668
1116|333251
1116|341236
1116|352813
1116|352873
1116|356526
1116|357445
1116|376709
1117|32503
1117|82498
1117|124839
1117|214251
1117|229065
1117|323312
1118|268183
1119|104540
1119|131991
1120|171888
1121|230484
1122|258801
1123|44212
1123|227940
1124|295063
1125|180584
1126|42885
1126|248527
1126|262953
1127|52780
1128|161538
1129|64429
1129|124257
1129|341155
1130|210570
1131|38228
1131|88445
1131|113683
1131|135861
1131|173377
1131|180365
1131|229911
1131|237016
1131|263677
1131|374835
1132|161021
1134|269991
1135|45120
1136|8987
1137|1135
1137|8987
1137|208216
1138|5277
1138|6280
1138|13089
1138|14440
1138|52889
1138|54829
1138|57330
1138|61038
1138|86521
1138|89998
1138|90695
1138|97138
1138|121941
1138|127430
1138|188602
1138|196797
1138|207712
1138|234564
1138|236187
1138|260047
1138|283259
1138|287487
1138|292267
1138|293338
1138|307443
1138|351071
1138|360466
1139|60121
1139|335881
1140|240079
1141|202109
1143|179220
1143|246137
1143|251822
1143|260010
1143|270214
1143|309001
1144|197524
1145|97756
1146|23160
1146|215218
1147|90810
1147|161760
1148|325081
1149|127141
1150|227034
1151|118107
1153|265125
1154|84390
1154|102382
1154|107979
1154|124907
1154|125073
1154|125171
1154|155387
1154|170135
1154|183261
1154|189691
1154|195052
1154|197947
1154|226357
1154|270428
1154|281979
1154|345899
1154|352268
1154|352491
1155|336439
1155|353761
1156|316765
1157|33964
1157|55675
1157|155936
1157|166671
1157|269433
1158|242758
1159|169579
1160|116971
1160|171191
1161|107001
1163|41842
1163|111467
1164|46140
1165|116711
1165|168687
1165|370542
1167|15266
1167|21430
1167|52084
1167|93272
1167|201123
1167|323029
1168|311767
1169|331044
1170|265495
1171|51976
1172|65777
1172|217796
1173|362839
1175|200004
1176|206822
1176|291457
1178|5050
1178|114707
1178|336138
1179|78800
1180|200390
1181|84924
1181|320069
1182|49893
1182|329462
1182|350492
1184|126
1184|282158
1184|294827
1184|351363
1185|137953
1185|204546
1185|276125
1185|284142
1185|312217
1185|342299
1185|343515
1185|361568
1185|377438
1185|377439
1185|377440
1186|259407
1186|333270
1187|120521
1188|321930
1188|331747
1189|20821
1189|28176
1189|36535
1189|44977
1189|59443
1189|69189
1189|69563
1189|83210
1189|94777
1189|96088
1189|110546
1189|122413
1189|133080
1189|158659
1189|205263
1189|258181
1189|265181
1189|265182
1189|312865
1189|338495
1189|357828
1189|375815
1190|101159
1193|26730
1193|130001
1193|266634
1194|64997
1194|73522
1194|124448
1195|122585
1195|125095
1195|132694
1195|199012
1195|204493
1195|227297
1195|246917
1195|290549
1195|325549
1195|361053
1196|71954
1198|17866
1199|245021
1200|27395
1200|291470
1201|159951
1201|206633
1201|271598
1202|15109
1204|17917
1204|28298
1204|33538
1204|57900
1204|59287
1204|88017
1204|97066
1204|121611
1204|152360
1204|207296
1204|231152
1204|234473
1204|243161
1204|248356
1204|322320
1204|340200
1204|346697
1205|155975
1205|179089
1205|258606
1206|2610
1206|50223
1207|275446
1208|230898
1209|183188
1210|55567
1211|140575
1212|54024
1212|81517
1212|135150
1212|294393
1213|61190
1214|48364
1214|237246
1214|303848
1215|31907
1217|5117
1217|22116
1218|249416
1219|22780
1220|76009
1221|295004
1222|78556
1222|117868
1222|151807
1222|153831
1222|255488
1222|275089
1223|157266
1224|286579
1225|893
1225|96425
1225|204537
1225|281908
1225|284027
1225|316514
1225|321906
1225|332378
1225|355702
1226|101126
1226|108051
1226|167605
1226|198270
1226|245943
1226|284100
1226|314911
1226|333564
1226|350607
1226|377287
1226|377311
1227|34446
1227|122273
1227|142741
1227|180101
1227|310931
1227|336289
1228|197499
1229|90733
1230|7012
1230|7673
1230|31755
1230|34947
1230|55133
1230|108670
1230|108683
1230|132755
1230|162909
1230|170738
1230|187272
1230|192706
1230|228513
1230|240640
1230|292841
1230|350468
1230|353538
1230|359948
1230|364076
1231|244416
1231|301586
1231|314618
1232|365295
1233|59431
1233|106965
1233|145054
1233|146058
1233|159080
1233|159106
1233|163700
1233|196606
1233|213944
1233|218343
1233|220372
1233|279127
1233|301856
1233|302480
1233|318248
1233|360931
1234|18610
1234|226954
1234|252445
1236|274767
1237|296086
1238|171189
1238|267485
1239|3997
1240|303980
1240|324023
1241|39687
1242|350750
1244|272614
1245|39984
1246|4123
1246|4478
1246|17395
1246|123268
1246|123748
1246|159049
1246|172678
1246|176040
1246|181535
1246|184024
1246|293912
1246|298235
1246|319101
1246|334763
1246|344991
1246|349590
1246|350809
1246|351878
1246|358196
1246|359154
1246|368115
1247|15415
1247|49109
1247|160732
1247|202104
1247|335039
1248|8898
1249|284777
1250|240348
1251|233765
1252|172824
1253|223555
1254|375655
1255|6307
1255|22588
1255|97923
1255|100594
1255|129890
1255|145355
1255|204142
1255|213689
1255|246618
1255|328765
1255|332183
1255|338986
1256|9865
1256|126862
1256|286398
1257|27705
1257|181553
1258|238103
1258|247431
1259|10836
1259|72609
1260|52619
1260|276456
1261|71143
1261|108107
1261|120931
1261|219585
1261|266122
1261|268986
1261|270818
1261|270858
1261|294400
1261|307342
1261|320343
1262|132441
1263|87804
1264|93230
1265|16693
1267|355406
1268|61644
1269|125766
1270|165567
1270|222703
1271|39017
1271|282906
1271|339722
1271|370543
1272|73506
1273|186442
1274|12371
1275|346935
1276|82189
1276|136490
1277|39480
1277|44326
1277|101012
1277|115225
1277|124896
1277|153903
1277|154341
1277|154430
1277|249901
1277|279908
1277|322967
1277|325725
1277|330390
1277|340442
1277|343663
1277|345909
1278|132882
1279|319277
1280|170831
1281|195688
1282|366418
1283|76605
1284|330208
1285|330208
1286|193759
1287|11589
1288|194181
1289|271015
1290|150647
1292|353816
1293|165247
1293|313552
1294|346645
1295|330147
1296|213033
1296|213034
1297|100973
1297|119017
1297|189683
1297|322963
1299|330994
1300|196997
1302|19145
1305|293777
1306|85894
1307|58165
1308|17472
1308|24774
1308|35526
1308|66603
1308|84112
1308|102703
1308|155077
1308|185270
1308|203198
1308|210849
1308|217535
1308|222711
1308|276682
1308|291961
1308|293109
1308|313444
1308|315199
1308|332005
1308|371375
1309|340771
1312|95219
1312|267348
1312|271103
1314|190445
1315|275054
1316|110529
1317|239790
1317|245263
1317|259755
1317|259775
1317|315190
1318|60172
1320|196573
1321|106597
1322|215801
1324|35791
1324|119668
1324|127230
1324|224634
1324|249492
1324|277879
1324|285123
1325|47115
1326|309970
1328|1180
1328|24770
1328|59820
1328|65673
1328|65674
1328|118036
1328|144776
1328|203352
1328|276684
1328|304562
1328|316160
1329|10930
1329|17193
1329|35781
1329|64791
1329|114704
1329|194992
1329|291702
1329|315697
1329|320878
1329|337091
1329|357083
1330|66769
1330|123342
1331|49941
1331|210565
1332|169893
1333|190393
1334|276083
1335|136463
1335|228358
1335|346966
1336|221015
1337|84146
1338|147920
1340|8235
1340|37387
1340|342566
1341|18021
1341|19167
1341|22886
1341|49329
1341|61164
1341|81602
1341|83587
1341|119559
1341|156456
1341|157129
1341|244842
1341|252913
1341|291864
1341|306412
1341|318185
1341|331087
1341|347109
1341|347609
1341|349874
1341|363624
1342|40239
1343|245588
1344|33510
1344|298281
1345|278168
1346|136632
1347|106042
1348|308550
1349|299691
1350|265853
1351|233945
1352|43936
1353|81976
1354|68568
1354|193549
1354|260562
1355|72583
1355|201566
1355|241246
1357|49861
1357|54610
1357|62292
1357|65488
1357|191712
1358|279713
1358|349992
1359|52312
1359|75767
1359|102769
1359|109530
1359|128735
1359|167009
1359|257626
1359|257633
1359|257657
1359|257658
1359|257659
1359|257660
1359|257662
1359|257678
1359|257813
1359|257866
1359|273279
1359|356649
1359|356652
1359|361851
1359|361854
1361|350380
1362|205451
1362|221337
1364|10670
1364|17760
1364|18028
1364|18607
1364|28876
1364|47334
1364|49366
1364|57654
1364|73303
1364|75546
1364|81649
1364|90284
1364|105280
1364|105321
1364|138444
1364|147694
1364|153190
1364|160855
1364|195343
1364|204163
1364|204190
1364|210269
1364|210782
1364|213326
1364|213452
1364|230947
1364|267568
1364|270622
1364|294571
1364|296917
1364|304761
1364|305390
1364|309664
1364|313583
1364|321126
1364|323475
1364|362558
1364|368165
1364|374418
1365|256881
1366|160306
1366|230320
1367|29825
1367|338065
1368|191246
1369|153931
1370|145577
1372|71338
1373|118670
1374|44066
1375|171394
1375|343227
1376|2578
1377|19801
1377|93821
1377|190888
1377|243073
1377|276086
1378|238859
1379|252587
1380|168344
1380|337353
1381|311310
1382|26677
1383|324805
1384|53014
1384|70145
1384|144304
1384|207723
1384|212145
1384|217228
1384|255574
1384|276549
1384|282967
1384|338112
1384|345386
1384|346496
1384|353961
1385|62782
1386|324237
1389|378086
1390|66927
1390|345847
1391|256871
1392|316349
1393|349513
1394|3311
1394|10453
1394|19352
1394|24672
1394|25985
1394|25986
1394|62817
1394|78344
1394|148715
1394|197394
1394|221803
1394|240243
1394|252530
1394|286313
1394|345046
1394|376876
1395|302524
1396|72823
1397|22645
1398|31870
1399|198688
1399|271650
1400|289781
1400|307427
1401|66220
1402|4973
1402|7549
1402|13035
1402|13056
1402|13120
1402|15035
1402|15125
1402|16229
1402|20342
1402|23490
1402|24910
1402|25094
1402|28157
